"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260223","경의선","신촌","1291","1622","20260226",""
"20260223","경의선","효창공원앞","3409","3934","20260226",""
"20260223","경의선","공덕","4474","3647","20260226",""
"20260223","경의선","서강대","2307","2235","20260226",""
"20260223","경의선","홍대입구","2295","2745","20260226",""
"20260223","경의선","가좌","6446","6358","20260226",""
"20260223","경의선","디지털미디어시티","2719","2542","20260226",""
"20260223","경의선","수색","3546","3641","20260226",""
"20260223","경의선","한국항공대","1780","1625","20260226",""
"20260223","경의선","강매","3584","3025","20260226",""
"20260223","경의선","행신","8059","8172","20260226",""
"20260223","경의선","능곡","4700","4428","20260226",""
"20260223","경의선","곡산","620","677","20260226",""
"20260223","경의선","백마","8227","8010","20260226",""
"20260223","경의선","풍산","6901","6441","20260226",""
"20260223","경의선","일산","11571","11481","20260226",""
"20260223","경의선","탄현","8252","7920","20260226",""
"20260223","경의선","야당","8046","8078","20260226",""
"20260223","경의선","운정","8064","7407","20260226",""
"20260223","경의선","금릉","5351","5042","20260226",""
"20260223","경의선","금촌","6556","6190","20260226",""
"20260223","경의선","월롱","1909","1778","20260226",""
"20260223","경의선","파주","1102","907","20260226",""
"20260223","경의선","문산","5859","5551","20260226",""
"20260223","경의선","임진강","4","4","20260226",""
"20260223","경의선","운천","10","4","20260226",""
"20260223","경인선","개봉","24312","24208","20260226",""
"20260223","경인선","오류동","12180","11608","20260226",""
"20260223","경인선","역곡","27104","26870","20260226",""
"20260223","경인선","부천","32284","31957","20260226",""
"20260223","경인선","송내","27463","26956","20260226",""
"20260223","경인선","부평","30669","31110","20260226",""
"20260223","경인선","백운","7284","7160","20260226",""
"20260223","경인선","동암","15512","15523","20260226",""
"20260223","경인선","주안","18657","16595","20260226",""
"20260223","경인선","제물포","10830","10389","20260226",""
"20260223","경인선","동인천","13524","12437","20260226",""
"20260223","경인선","인천","3216","2688","20260226",""
"20260223","경인선","구일","6704","6720","20260226",""
"20260223","경인선","소사","8190","7928","20260226",""
"20260223","경인선","부개","8813","8404","20260226",""
"20260223","경인선","간석","5856","5626","20260226",""
"20260223","경인선","도원","2996","3100","20260226",""
"20260223","경인선","온수(성공회대입구)","6069","5840","20260226",""
"20260223","경인선","중동","9719","9096","20260226",""
"20260223","경인선","도화","4000","3729","20260226",""
"20260223","경춘선","신내","3050","2951","20260226",""
"20260223","경춘선","갈매","2910","2632","20260226",""
"20260223","경춘선","별내","2607","2316","20260226",""
"20260223","경춘선","퇴계원","3681","3404","20260226",""
"20260223","경춘선","사릉","2317","2212","20260226",""
"20260223","경춘선","금곡","1804","1692","20260226",""
"20260223","경춘선","평내호평","6895","6550","20260226",""
"20260223","경춘선","천마산","1727","1607","20260226",""
"20260223","경춘선","마석","4520","4359","20260226",""
"20260223","경춘선","대성리","496","638","20260226",""
"20260223","경춘선","청평","1806","1651","20260226",""
"20260223","경춘선","상천","207","195","20260226",""
"20260223","경춘선","가평","1817","1895","20260226",""
"20260223","경춘선","굴봉산","84","123","20260226",""
"20260223","경춘선","백양리","315","307","20260226",""
"20260223","경춘선","강촌","382","333","20260226",""
"20260223","경춘선","김유정","391","358","20260226",""
"20260223","경춘선","남춘천","2745","2861","20260226",""
"20260223","경춘선","춘천","1340","1170","20260226",""
"20260223","공항철도 1호선","서울역","14546","12864","20260226",""
"20260223","공항철도 1호선","공덕","3478","4498","20260226",""
"20260223","공항철도 1호선","홍대입구","16468","15093","20260226",""
"20260223","공항철도 1호선","디지털미디어시티","16322","15326","20260226",""
"20260223","공항철도 1호선","마곡나루(서울식물원)","16826","16053","20260226",""
"20260223","공항철도 1호선","김포공항","10819","5754","20260226",""
"20260223","공항철도 1호선","계양","9804","9876","20260226",""
"20260223","공항철도 1호선","검암","6580","6497","20260226",""
"20260223","공항철도 1호선","청라국제도시","8396","8085","20260226",""
"20260223","공항철도 1호선","운서","10097","11063","20260226",""
"20260223","공항철도 1호선","공항화물청사","2050","2180","20260226",""
"20260223","공항철도 1호선","인천공항1터미널","13979","13090","20260226",""
"20260223","공항철도 1호선","인천공항2터미널","11791","9605","20260226",""
"20260223","공항철도 1호선","영종","4861","4796","20260226",""
"20260223","과천선","선바위","7930","6989","20260226",""
"20260223","과천선","경마공원","870","808","20260226",""
"20260223","과천선","대공원","2242","2336","20260226",""
"20260223","과천선","과천","5520","5209","20260226",""
"20260223","과천선","정부과천청사","15949","16915","20260226",""
"20260223","과천선","인덕원","28026","28694","20260226",""
"20260223","과천선","평촌","20445","19876","20260226",""
"20260223","과천선","범계","30816","30797","20260226",""
"20260223","분당선","선릉","15208","22378","20260226",""
"20260223","분당선","한티","17342","18510","20260226",""
"20260223","분당선","도곡","8380","8654","20260226",""
"20260223","분당선","구룡","3622","3650","20260226",""
"20260223","분당선","개포동","4631","4792","20260226",""
"20260223","분당선","대모산입구","6312","6096","20260226",""
"20260223","분당선","수서","18969","20010","20260226",""
"20260223","분당선","복정","2","0","20260226",""
"20260223","분당선","수원","8407","7968","20260226",""
"20260223","분당선","서울숲","12403","12500","20260226",""
"20260223","분당선","압구정로데오","19083","20099","20260226",""
"20260223","분당선","강남구청","10740","12267","20260226",""
"20260223","분당선","선정릉","8599","8840","20260226",""
"20260223","분당선","가천대","8710","8857","20260226",""
"20260223","분당선","태평","13902","13613","20260226",""
"20260223","분당선","모란","20256","20584","20260226",""
"20260223","분당선","야탑","27879","28994","20260226",""
"20260223","분당선","서현","25698","26146","20260226",""
"20260223","분당선","수내","15127","15070","20260226",""
"20260223","분당선","정자","21297","22244","20260226",""
"20260223","분당선","미금","16712","17402","20260226",""
"20260223","분당선","오리","12182","10629","20260226",""
"20260223","분당선","이매","5682","5620","20260226",""
"20260223","분당선","보정","2747","2507","20260226",""
"20260223","분당선","죽전","13380","15205","20260226",""
"20260223","분당선","구성","8280","8334","20260226",""
"20260223","분당선","신갈","5407","5398","20260226",""
"20260223","분당선","기흥","11064","10177","20260226",""
"20260223","분당선","상갈","5512","5221","20260226",""
"20260223","분당선","청명","5013","4874","20260226",""
"20260223","분당선","영통","9458","9493","20260226",""
"20260223","분당선","망포","16393","16174","20260226",""
"20260223","분당선","매탄권선","5555","5551","20260226",""
"20260223","분당선","수원시청","15167","16136","20260226",""
"20260223","분당선","매교","5552","5503","20260226",""
"20260223","서해선","김포공항","3224","4740","20260226",""
"20260223","서해선","원종","5246","5298","20260226",""
"20260223","서해선","부천종합운동장","3298","2826","20260226",""
"20260223","수인선","고색","6292","5968","20260226",""
"20260223","수인선","오목천","4018","3730","20260226",""
"20260223","수인선","어천","1532","1415","20260226",""
"20260223","수인선","야목","808","693","20260226",""
"20260223","수인선","사리","5394","4669","20260226",""
"20260223","수인선","달월","104","66","20260226",""
"20260223","수인선","월곶","2855","2678","20260226",""
"20260223","수인선","소래포구","4794","4359","20260226",""
"20260223","수인선","인천논현","5731","6131","20260226",""
"20260223","수인선","호구포","4157","4284","20260226",""
"20260223","수인선","남동인더스파크","2568","2897","20260226",""
"20260223","수인선","원인재","4388","4571","20260226",""
"20260223","수인선","연수","4731","4618","20260226",""
"20260223","수인선","송도","2680","2457","20260226",""
"20260223","수인선","인하대","7010","6450","20260226",""
"20260223","수인선","숭의","4873","4533","20260226",""
"20260223","수인선","신포","1586","1616","20260226",""
"20260223","수인선","인천","995","1479","20260226",""
"20260223","신림선","샛강","3596","4037","20260226",""
"20260223","신림선","대방","3633","2909","20260226",""
"20260223","신림선","서울지방병무청","3449","3948","20260226",""
"20260223","신림선","보라매","5162","4623","20260226",""
"20260223","신림선","보라매공원","2561","2890","20260226",""
"20260223","신림선","보라매병원","10013","10471","20260226",""
"20260223","신림선","당곡","5372","5304","20260226",""
"20260223","신림선","신림","2575","3017","20260226",""
"20260223","신림선","서원","3915","3543","20260226",""
"20260223","신림선","서울대벤처타운","10818","10370","20260226",""
"20260223","신림선","관악산(서울대)","2944","2710","20260226",""
"20260223","안산선","산본","17554","18620","20260226",""
"20260223","안산선","대야미","5353","4714","20260226",""
"20260223","안산선","반월","4678","4549","20260226",""
"20260223","안산선","상록수","15334","15588","20260226",""
"20260223","안산선","한대앞","9117","9145","20260226",""
"20260223","안산선","중앙","19356","20022","20260226",""
"20260223","안산선","고잔","9827","9281","20260226",""
"20260223","안산선","초지","5079","5125","20260226",""
"20260223","안산선","안산","12224","11003","20260226",""
"20260223","안산선","신길온천","2205","1967","20260226",""
"20260223","안산선","정왕","9187","9150","20260226",""
"20260223","안산선","오이도","7918","7542","20260226",""
